label	text
0	"""Slim Thug is the """"big boss of the north"""", not the south.  In the lyrics to Still Tippin' he says """"I got it made, the big boss of the north; ain't shit change, I still represent Swishahouse"""".  """
0	Will do. However, I'm in the middle of several other projects at the moment as well as finals, so it will have to wait until the holidays, if that is ok.  |
0	""" 

 ::::::Fixed I think. Replaced """"entered airspace"""" with """"attacked objectives"""".  """
0	""" 

 *Strong Oppose Why not rename """"sexual intercourse"""" to """"fucking""""? In all but scientific jargon, """"sexual intercourse"""" is very rarely used.    

 ::One good reason is because our guidelines ask that we not do that.  From WP:COMMONNAME: """"Article titles should be neither vulgar nor pedantic.""""    """
0	""" 
 ::::If you said """"Currently, there are stupid people,"""" I would not see that as a PA.   """
0	I came hear to learn the same thing.  I think on this one you really need to provide an explanation as a part of the close.  Thanks!
0	""" 

 To reply on what Frank Close actually says: 

 ;Extracts from Chapter 9, The Infinity Puzzle, 2013. Relevant snips underlined, rest is to add context 
 * Although several people discovered the mechanism whereby vector gauge bosons can acquire mass, Brout and Englert being the first to publish a relativistic demonstration, only Higgs drew attention to the consequential existence of a massive scalar particle, which now bears his name. 

 * By the late summer of 1964 they [Guralnik and Hagen] had """"pretty much everything but still had concerns over some fine details."""" His former mentor Walter Gilbert was lecturing at a summer school at Lake Como, so Guralnik made a special trip to tell him what they had achieved.... At the very time when Guralnik was talking with Gilbert, Higgs’s paper was already in production. This would become apparent only later... 

 * Unaware of this even more precious jewel that lay just out of their reach, Guralnik and Hagen drafted a manuscript, and showed it to Kibble, asking for any additional input. Fate was about to deal them a cruel blow. During 1964 Britain had had a series of postal strikes, which had delayed the mail. Their memory of events, as described in several accounts,[29] is that as they were about to send the final version of their manuscript to PRL, Kibble came in and announced that in the backlog of mail were """"three papers, one by Robert Brout and François Englert... and two by Peter Higgs."""" All three also seemed to have discovered how a gauge boson could become massive.  

 * Guralnik, Hagen, and Kibble’s work was tightly argued and contained unique insights toward understanding the depth of these new ideas. However, the sad fact was that they had been scooped. They added references to those papers into the text but changed nothing, nor did they add anything as a result of what had happened. They sent the manuscript to Physical Review Letters, where it was received on October 12, 1964.... By that oversight, they had implicitly placed themselves as runners-up... 

 * Gerald Guralnik was one of those who approached the finishing line early but failed to publish fast enough. 

 * In another of the coincidences in this tale, the editor of PRL received Higgs’s manuscript on the very same day that Brout and Englert’s paper was published. When Higgs’s paper finally appeared in print, on October 19, Brout and Englert were surprised to see that it included a reference to their own: """"He couldn’t have seen our paper, so how did he know of it?"""" Higgs explained: Nambu had been the referee of both papers and """"had drawn attention to the work of Brout and Englert. I added a remark about their work."""" Their researches were truly independent; in 1964 manuscripts were typed and then submitted by the regular mail. [...] There is no dispute that Brout and Englert were first to complete and first to publish. So why is it that Higgs’s name is associated with the massive boson and not those of Englert or Brout? The answer is that so far everyone has been addressing what happened to Goldstone’s massless boson. However, there remains the issue of Goldstone’s other boson—the massive one. This is what Higgs had uniquely included in his revised paper, the one that appeared in PRL. Two years later, he developed the ideas in a longer paper, setting in motion the events that would make his name. 

 * So it was that Brout, Englert, and Higgs had all published papers, while GHK were writing their own paper, ignorant of developments due to the British postal strike until the fateful moment when Kibble announced the news. 

 * Tom Kibble recalled: """"As a matter of fact [in 1964] the Higgs Boson was not seen by anyone as a particularly important feature. The interest [then] was in the way the gauge vector bosons acquired a mass, eating up the Goldstone [massless] Boson on the way. Now of course it’s important because... its observation would confirm the validity of the theory."""" ... Kibble’s perception of the perceived unimportance historically is in accord with the memories of others, which were aired when the six shared the Sakurai Prize in 2010. For Englert and Brout, """"This was our first paper in field theory and we were somewhat isolated. We didn’t know about Glashow’s work [on the SU2 × U1 model of the weak and electromagnetic forces] at all."""" 

 * During the International Conference on High Energy Physics at Berkeley in 1966, Ben Lee prominently referred to the “Higgs Boson” and the “Higgs Mechanism.” ... As the GHK team, including Hagen, had not completed their paper until after the appearance of Higgs’s original papers, and as Higgs had built on this further during 1966, with a study of how"
0	"soory Pal 

 I don't know who you are. You didn't sign. You need to validate to me what  POV push, is cause I bet you have one too!"
0	""" 

 :::::I agree completely with Arnoutf. Factor, you seem to be here with an axe to grind: we don't need to rejig the article to highlight the wickedness of Hitler or the crimes committed by Germany (and Germans) as you are proposing given that this comes through strongly from providing a """"flat"""" history of the war.    

 ::::::No, I am not here to grind an axe; I'm here to try and provide a more accurate picture of the events; and your constant dismissal of my suggestions using the """"neutrality"""" excuse is starting to lose validity, as I continually provide facts that weaken your arguments. I'm basing my ideas of how an article of such magnitude should be presented using the WORLD WAR 1 page as a benchmark. In it, you will find a section called Genocide and ethnic cleansing. Imagine that! A section called """"genocide"""" Why the heck do you not have a stronger emphasis like that on the WORLD WAR 2 page, where they were murdering people on an industrial scale! The issue here is more than a paragraph about the Poles or the Soviets… it is that you  as a """"moderator"""" make every effort possible to water down the brutal truth behind the WWII conflict. In fact, I still would like you to comment on my reply regarding the German Election issue, where I challenge your misinformed statement about the nature of the German electorate, and their support for Hitler. The WWII article needs to highlight the following point: 

 ::::::*German Elections of 1932, where Hitler received substantial support (if not a complete majority) from the German voters 
 ::::::*Renaming the """"Concentration camps and slave work"""" section to """"The Holocaust, concentration camps and slave labor"""" 
 ::::::*Include a short paragraph about the German SS atrocities in Poland, and USSR; including examples of specific operations  

 ::::::I do not think that those requests will somehow alter the neutrality of the article as these events happened; and they happened on a massive scale. For example the German SS had over a 1,200,00 paramilitary troops, and their impact on the conduct of the war can not be understated. Yet, is there any real mention of their activities and objectives? The answer is… NO!   """
0	""" 
 : But ... the approximate dates aren't exact and are actually contradicted in the text - we're better off giving the context than misleading folks with the parentheticals. The timeline is subject to the same issue - it makes things look neat and tidy when they aren't. And the sentence which you added about Pirenne is unsourced - this is a FA ... everything is sourced. You added it in before a sentence sourced to Mommsen's """"Petrarch's Conception of the Dark Ages"""" - but nothing in Mommsen's article discusses what you added at all.  -  """
0	"Neopets screenshot 
 You seem to have a dynamic IP.  I had left you a note at , which apparently you didn't recieve.  I hope you get this, since there is no other way for me to send you this message.  Please don't remove the screenshot (if you disagree, please post on Talk:Neopets first), and thank you!"
0	"== Abkhazia AfD== 
 Thanks for the heads up.  22:25, 1 October 2009"
0	""" April 2010 (UTC) 

 == Leading nationalist organization in Romania? == 

 What exactly makes it """"the leading nationalist organization in Romania"""" ??? 

 :The sheer number of members , sympathizers and media coverage would suffice .   01:31, 24"""
0	I am from Denmark, and I have heard this band for the first time. Forget all this notability crap ... the band consists simply of good musicians playing fine folk metal. Everyone who knows a bit about this issue can hear it. DON'T DELETE!!!
0	:::I have a question for you, since you are a real big fan of Ann B. Davis. Does she go out of her way to be ugly, or is it just natural for her? Let's face it - she is one ugly dude.
0	:More like your anti-Semitic rant Citation got you no where and now your pissed off.  Cordially
0	Is the Premacy using the same platform as the Mazda5?
0	:The Smithsonian account is measured and undramatic, as you would expect.  Choosing to go with the prevailing winds seems very sensible at first glance.  After all, it took another nine years after the first Atlantic heavier than air non-stop crossing to go the other way (Junkers W.33). I guess low altitude wind patterns may be a bit less consistent overland, but W-E would be your first choice.  The Smithsonion does not say why they changed their minds, but de Leeuw's explanation, that going E-W avoided an early, rapid and heavily laden climb, sounds plausible. I wonder when the first W-E US coast to coast non-stop flight was made.
0	"== Wikipedia talk:Featured article candidates#Consensus and (archived) FACs == 

 Nancy, I archived the off-topic portion of the discussion at the above FAC talk thread. Just to clarify, I don't have a horse in this race, but the back-and-forth discussion between you and others was escalating at an alarming pace. I want to assure you that I am neutral, do not hold a grudge or any ill feelings against you, and have no opinion on the subject of discussion. Hopefully the issue can be resolved, but perhaps the article's talk page or a user talk page is a better place. Cheers,"
0	"== My songs == 

 Thank you for your helpful comments in the FA review of my songs!"
0	:Thank you for your quick response.  I apologize if this has been a distraction for you.  Sincerely,
0	""" 

 ==A few section changes== 

 When I was reading through the article, the contents of """"Historical view and usage"""" threw me for a loop because most of the section discussed the nature/ontology of the Trinity in the modern (unqualified) sense. The bit on history seemed like a good lead in, so I changed the second level heading to """"Ontology of the Trinity"""" and made """"Historical view and usage"""" the first subsection. 

 The bit on """"Christian Life and the Blessed Trinity"""" also seemed out of place as that section discusses the implications or application of the concept of Trinity, and not the nature of Trinity itself. So, I moved that to be a second level section after the section on dissent, figuring that it would read best as """"point/counterpoint"""" and then onto a new subject. 

 Speaking of sections, it seems that the """"Historical view and usage"""" section should be merged with the """"Historical development"""" section. I thought I'd leave this change to the more involved authors, though. 

  """
0	""" 
 ::::: """"Bias"""" is a bizarre inference here.  There's no suggestion of a conclusion of any sort, or even a relationship of their friendship to Block's view.  Bink, you don't think Block is biased in his view of H4, do you?  It's a straw man.    """
0	:I personally don't have any problem with the number of images, but if we're going to get rid of any, I vote for: grey, humanvulva, fem_isa, in that order. I think the Clitoris Inner Anatomy and Saravulva images are the most useful, the humanvulva is the most useless, the  and the grey is the most gross.
0	"==Agreement== 

 Ok, how about this: you both agree (by positive confirmation on my talk page), that if I unprotect the page now, you both agree not to make any edits to that list until you have reached consensus on the version at Wikipedia:Sandbox/List of countries by GDP (PPP) per capita‎.  You will let me know that you have consensus by both stating so on the sandbox talk page. At that time, I will merge the pages to preserve page histories.  If either of you fail to abide by this agreement, you will be blocked for 7 days.  Sound reasonable?  —   ·   

 :I agree without hesitation. ☆ '''  
 :Me too.  
 :P.S. The time here (where I live) is 1:25 after midnight, so I'm going to sleep awhile. see you tomorrow. Goodbye.    

 ::Ok, done!  I wish you success in reaching consensus here.  (And goodnight, Eliko.)  —   ·'''"
0	""" 

 == Comments == 

 Hi. Todd May here. One small comment about the biography. I am referred to as helping to develop the program of """"postanarchism."""" That is actually not a term I use, and it has come to signify something like """"after anarchism."""" My own views are actually a melding of poststructuralism and anarchism, with no particular """"post"""" part. This is a small point, and no one should go to great trouble to change it, but I have noticed that I'm getting referred to in other literature as among a group of postanarchists that I don't believe I belong in. Thanks.  """
0	""" 

 :::::::::""""So long as we summarize the info correctly it will be verifiable"""".  Read up on Shannon's law and critical theory.  I say that because what you seem to be arguing for flies in the face of years and years of social reporting/research in academia.- """
0	""" 
 *Support.  It doesn't take a """"policy"""" to tell us that 99% of people will search for him as """"John Buchan"""".   """
0	""" 
 :*Do us all a favour here and stop being so lazy/sloppy! Best.   """
0	""" 
 * To quote Something Awful 
 :""""Haha! Chuck Norris! You see, it's funny because CHUCK NORRIS! Hey, I hear Chuck Norris drove a car into a wall and it exploded but he jumped out at the last second and drop kicked a thug on his way out because he's CHUCK FUCKING NORRIS HAHAHAHA!! Someone hurry up and make a website about Chuck Norris facts because this is never going to get old! NEVER!!!""""    """
0	"::: Firstly, I find the nitpicking ridiculous. Estonia was Nazi-occupied. The Baltics were Nazi-occupied. People who fought in German uniforms for the German army in a Germany-occupied state seem to be collaborators. At least if they fought for the Nazi side of their own free will. 
 :::: That wasn't the point of what I said. In fact, your argument supports mine here. I added the Baltic collaborators to the various national anti-communist categories as these joined the Germans to fight the communists. Martintg and Biophys both removed that, and repeatedly pretended I had done something else. I'm not sure content disputes are best resolved at otherwise unrelated user talk pages."
0	""" 

 ::::Just to be clear, I'm not taking issue with the use of quotes, but you have to make it clear that you are using them as quotes.  In other words, you should write """"according to so-and-so"""" or something like that, before you present the quote.  As written, it looks like fact, as opposed to the opinion of a particular person.  Sorry if I wasn't clear about my concern earlier.  """
0	""" 
 * DanielKlotz, thank you for your input. It is sincerely appreciated. However, the BOP is on the uploader, not me, you, or anyone else. At most, 1 of the ten has been spoken to, that being """"fair use"""" no free one exists. But again, there is a reason why _all_ ten must be addressed. It confounds me that no other editors have spoken to it, but I still hold out with hope. Thank you again for the comment.   """
0	so i just reply that he is a sockpuppet himself
0	""" 
 :Sorry if I wasn't clear. My concern was that Opus113 might desire credit. That's clearly not an issue, but as it could be in a future instance, there might be a need to consider appropriate policy. """
0	"== Sage Ericksson Page == 

 Hi, why did you delete the Sage Ericksson page i was creating . She is a well known surfer from California."
0	::Regarding this and another edit summary by you at the same article, I'm not even Indian let alone from Karnataka. Stop with the nonsense, please. -
0	""" 

  
 == Merging with """"Impact of technology on the educational system"""" == 

 Hello, Eric. I am picking up a thread you started at Talk:Educational technology# 

 Merging with """"Impact of technology on the educational system"""" on 24 April 2012 (UTC). Do I correctly mirror the points you posted by restating things as, """"Educational technology"""" properly considered is a domain of """"learning theory"""" and is not to be confused with the use of """"hardware and software"""" within education?  Responding either here or on the said Talk Page will help me confirm my understanding.   """
0	"== Interesting result? == 

 I read this interesting tidbit about DNA here. Have you heard of this before? I wonder if there is really something to it?"
0	"== Wikipedia:Miscellany for deletion/Secret pages 2 == 

 Because you participated in Wikipedia talk:What Wikipedia is not/Archive 34#Does WP:NOTMYSPACE apply to secret pages?, you may be interested in Wikipedia:Miscellany for deletion/Secret pages 2."
0	""" 
 ::I'll give them a go - I'll at least give the bio some attention, because I like those P You are a very hard-working Wikipedian as well ;-)  """
0	I didn't rate the article but it definitely needs some work.  Capitalization issues and a sentence that isn't a complete sentence and appears to have been written by a third-grader.  I'll try to find time to work on it.
0	"== Pulizer Prize == 

 The Pulitzer Prize was not issued to only the Edmonton Journal but also to all the other daily and weekly newspapers in the province."
0	"==Good work== 
 I like your images, keep up the good work."
0	""" 

 == Copyright violation again == 

 Contributor777, I have reverted this edit you made today because it is plagiarized from press copy such as this. Considering your recent and lengthy history with copyright violations, and the subsequent advice given you by Moonriddengirl, I am surprised that you would be copy-pasting text again. Even small infractions of copyright infringement must be taken very seriously. if I discover that you are again violating the Wikipedia policy on use of copyrighted text, you will be blocked from editing.  —   """
0	""" 
 :::Did someone mention """"soapbox""""? I think the plural of lowlife is lowlifes.  """
0	"==Orphan== 
 I happened to find this page by chance. It's very well-written, but there are very few links that come to this page. I've added the WikiProjectLinguistics tag on this page so that hopefully more readership will be able to find it and link other pages to it."
1	""" 
 ::Well, now don't I feel stupid....   ·  """
0	""" 

 == Spider-Man == 

 Hello. ) Since you have been involved in editing the article Spider-Man, I wanted to let you know that we have nominated the article for """"Good Article"""" status. You can view the review page, and if there is anything you can do to make the article better, please do so. ) There are a number of concerns to be addressed and some work to be done, so pitch in if you are able, make any suggestions that you think might be helpful, or at least just be there for moral support. )   """
0	""" 
 :I agree with the above. I believe it is wrong to say that the band """"stole"""" their name from such and such a place - most bands are named after someone or something, but that doesn't necessarily constitute theft (although there are legal issues in some cases, e.g. Redd Kross). If you have a source that states that Terrorvision were named after the movie you mentioned, it would be great if you could add a reference  to the article. Thanks.   """
0	"""== Bruno Angelico == 

 Bruno Angelico (born in Paris France) is a professional performer well known as the creator of an extreme and acrobatic sport based on the concept of the gymnastic """"Traveling rings.""""  
 * A specialized physical discipline of training which he calls “Drifting.” 
 * His performances have been featured in many commercials such as Nike, LA Inc, Direct TV etc. Also seen on the internet or on TV with Discovery Channel. 
 * He is also photographed and featured in newspapers such as the New York Times and Los Angeles Times Magazine. 
 * He has trained to this discipline with different techniques he developed stuntmen, traceurs, personal trainers and performers from various circuses including Cirque du Soleil. 
 * At today’s date he is still the only one in the world to be able to perform some very difficult stunts on the traveling rings. 
 * He is also a stuntman, a race-car driver, an actor and a musician who recently created a Funk/Soul band called """"Baby Funk & The Children of Truth"""". 
 He performed as an actor and a stuntman in major film productions such as LA Confidential as a Guest-Star with actors like Kiefer Sutherland, Tom Cruise, Geoffrey Rush, Jewel and many more. 
 He was also seen with Enrique Iglesisas in the Wild Wild West """"Bailamos"""" production or TV shows such As """"Sliders""""  

 ==== * Traveling rings: ==== 
 * They are part of a structure of 75 feet long by 16 feet wide and 16 feet High. 10 rings are suspended about 8 feet off the ground and 8 feet apart. 
 * The basic goal was to swing from one ring to another and come back to the starting point. The first structure of this size was standing at the """"Original Muscle Beach"""" of Santa Monica California in the US. It was built and designed by stuntman Russ M Saunders in 1963. And then demolished in 1998. 2 were rebuilt in Feb 2000. 
 * Bruno Angelico seriously started to focus on this discipline in 2000 with the rebuilt structure. 
 * He is known to have created a multitude of stunts that he performs with ease, grace and style. 
 * Bruno Angelico was the first one to incorporate the structure (which was taboo then) in his wild and acrobatic expression.  
 * He was known to be the first one to bounce off the poles or going around the poles or changing grips between poles in a middle of a routine. 
 * He was also the first one to skip a multitude of rings in a full swing. 
 * He was also the first one to create “Mid air stunts” in the middle of a routine meaning letting go of all rings skipping rings with the same hand. He could also perform flips in mid air catching another ring in the middle of his swing. 
 * Not only he swings from one ring to another by his knees, he is also known to be the first one to be able to go from one ring to another by his feet and toes completely barefoot. He can also skip rings by his feet with a small grip apparatus attached to his ankle. 
 * What Bruno Angelico created and developed could be assimilated to a form of Parkour on the gymnastic rings. 

 ==== * Filmography: ==== 
 ===== * Acting ===== 
 * 2009 Frankie's Jewels as Bruno 
 * 2006 True Caribbean Pirates as the French Captain 
 * 2006 Mutiny on the Rings II as Bruno Angelico 
 * 2004 Shot From the Sky as Georges Banlier 
 * 2003 L.A. Confidential as Chuey 
 * 1999 Sliders TV series as Pimp 

 ===== * Stunts ===== 
 * 2006 True Caribbean Pirates (TV movie) (stunt performer) 
 * 2006 Mutiny on the Rings II (video short) (stunt coordinator) 
 * 2004 Shot from the Sky (TV documentary) (stunt double) 
 * 2003 L.A. Confidential (TV movie) (stunt driver) 
 * 1999 Magnolia (stunt driver) 
 * 1999 H"
0	"""  

 :Sarah 

 :Anyone can edit the page, anyone can nominate it for deletion. It certainly looks better than it did, but some more sources would help. :  ...  ... """
0	"==CSD== 
 Please read WP:CSD. An article does not have to shown notability     to pass speedyit merely has to indicate some possible importance or significance, andsaying someone is a mayor or comparable official is certainly enough for that. The criterion is deliberately narrow, and applied very restrictively.   ''''''"
0	""" 

 == Citations == 

 Discussion for improvement should be on talk pages rather than in the article. Here the text about citations recently added: 
 :Citation: The Rydeian, the School Magazine, is published yearly: but there is no """"online"""" version of it for this period, but it does exist in """"hard copy"""" and the School does keep copies of all their magazines in their Archives. 
 :Every year, the Headmaster addresses the School at Speech Day, some time in September, and the record of this speech is placed in the yearly magazine, The Rydeian. The Headmaster's Speech of September 2002 is of particular note because the son of the Founders, Roy McIsaac, is paid tribute, and it was Roy McIsaac who had helped to save the school in the 1950s when it faced a crisis. 
 Citations do not have to be available online but they should be verifiable. This is normally interpreted as publicly accessible in libraries or archives. If copies are not lodged in the local library (I'm not sure that the school archive is a suitable public archive), it may be worth confirming with the school if they would like to make electronic or scanned versions available for free release on Commons. It should be noted that a school magazine is considered a self-published source and so not a suitable reference to re-quote information from other sources (such as school statistics available from independent regulating authorities). When including quotations, please note the guidelines of WP:QUOTEFARM. Thanks,   """
0	Bill clinton is al-qaeda, its all about getting power. serbs were right to kill the terrorists. serbs are not communists.
0	""" 

 == Citing the First Amendment == 

 The Wikipedia article should start with a plain citation of the first amendment before launching into a breakdown of its components or any explanation of the amendment. 

 The article should start by saying:  

 The first amendment to the Constitution of the United States is,  

 """"Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof; or abridging the freedom of speech, or of the press; or the right of the people peaceably to assemble, and to petition the Government for a redress of grievances."""" 

 Citation: The Constitution of The United States 

 Not doing so fails to allow the reader to interpret and judge the discussion in full knowledge of the amendment itself. I can see no good reason for creating such a situation, and can easily see how it opens the door to those who wish to persuade the reader to adopt a particular interpretation, lacking reference to the amendment itself. 

 Why open that door. Start by stating the amendment. That is what the article is about."""
0	It's fine to include this document as a document, but the current edits trying to add it aren't up to par.  For one thing, the Rusk letter has been tacked on at the end, totally out of place.  For another thing, the text draws POV conclusions instead of just giving info about what the document says.  For a third thing, it puts this under a heading that totally loses the context of what Rusk was writing.  I'll try to rewrite in a more reasonable and less polemic way.
0	"==Fourth Baldrick possibly being cleverer than is made out== 
 Does anyone else share my belief that the 'proof' of the Fourth Baldrick's stupidity possibly shows he's more clever than he is? 'Very small', indeed."
0	Major rewrite completed. Need help fill out the infobox.
0	"== Germany FAC == 

 Hi, Baristarim, I know you are busy with the Turkey FAC among other things, but could you please just take a glance at Germany and see if the concerns you mentioned on the German FAC page where addressed."
0	""" 

 == Thanks == 

 ...for this. I forgot P  """
0	"I would like to know when the facemask was first utilized.  I'm guessing around 1956?  Anybody know???  I've seen some photos of some type of facemask installed on a leather helmet, I'm talking about on a Riddell type helmet. 
 Thanks in advance, 
 BobE"
0	The Yatt got me, this is insane
0	This is my user talk page sandbox. I have the ability to use this page for testing or whatever else. Note that this page is of no importance and contains no important information.
0	""" 

  

  

  

  

  

 {{pressmulti|small=yes|collapsed=yes 
 | title = On Wikipedia, Debating 2008 Hopefuls' Every Facet 
 | author = Jose Antonio Vargas 
 | date = 2007-09-17 
 | url = http://www.washingtonpost.com/wp-dyn/content/article/2007/09/16/AR2007091601699.html 
 | org = The Washington Post 
 | section = September 
 | title2 = 'Round the Clock: Obama, Clinton Wiki-Warfare 
 | author2 = Alison Stewart, Rachel Martin 
 | date2 = 2008-04-03 
 | url2 = http://www.npr.org/templates/story/story.php?storyId=89333759&sc;=emaf 
 | org2 = The Bryant Park Project, NPR 
 | title3 = Editors in Chief 
 | author3 = Brooke Gladstone, Bob Garfield 
 | date3 = 2008-04-04 
 | url3 = http://www.onthemedia.org/transcripts/2008/04/04/02NEWLI"
0	"africa gives aids and ebola 
 thank africa"
0	""" 

 == Eureka, California == 

 Thank you for doing the Month Day Year date fixes on Eureka, California.  Now how do we make it where no European comes along and tags it the other way (as they did before)?  Local editors assumed that the DMY tag was the right thing to do and so changed the entire article - which you have now changed back!  This could be a perpetual motion scenario!  In any case, thank you for your edits, I think any future DMYs that show up will be met with flaming pages torn out of the """"Book of Knowledge with Coffee Stain""""!    """
0	::Also, note that the paragraph goes on to discuss the lack of evidence and the origin of the theory. It is already properly debunked in the article; not by opinions, but by facts.
0	"""::::::::P.S.: Ah, I now see you probably got the info from this third-class nationalist website: . That web author manages to get even the quote from Sakellariou wrong. """"Ma freen"""", αα ρε φίλε indeed! Let me make a suggestion: We should all get down from our respective soapboxes and spend a bit more time in libraries instead of on the web arguing and edit-warring. I'm still planning to rewrite the article, but not before I have read both Borza and Sakellariou in the original, and I very much recommend everybody else do the same. I'm not going to enter into any more arguments based on cheap web material.    
 """
0	""" 

 You haven't shown why you regard the """"As Soon As This Pub Closes"""" piece on the B&ICO; is 
 factually inaccurate though. You haven't given references (to newspapers, mags, etc from the time) 
 that would show why  you claim the information in the piece 
 is false. Instead you simply call the author numerous insults (A """"fool"""", and his piece """"rubbish""""), and regard his 
 mildly disparaging comments on Ernest Bevin and Brendan Clifford as tantamount to blasphemy. Not helpful for those 
 looking into the B&ICO;/EBS' history and influence.   """
0	"==Suicide== 

 Anyone know why he committed suicide?"
0	""" 
 :I'm afraid that I have to share their concern. In this case, it seems that the short story is highly notable in itself - after all, this article is about the short story rather than the book - and I'm afraid with four-words, there's no way to get around the """"amount and substantiality"""" concerns. / Similarly, we don't reproduce the entire lyrics from a song, even though it's one on an album or a poem out of a collection (generally). Others may feel differently (and it won't hurt my feelings at all if you ask elsewhere), but I think that there may be issues with reproducing the story in its entirety.   """
0	""" 

 == Homosexuality - Discrepency == 

 This article states that the Evangelical Lutheran Church of Finland (ELCF) takes a """"moderate"""" view on homosexuality/GLBT issues. It states that the ELCF teaches homosexuals should """"refrain"""" from practicing sex. However, the article later states that the blessing of same-sex marriages is allowed. Unless the ELCF is being willfully ignorant and assumes such marriages are asexual, I would assume that the policy that states that homosexual persons should refrain from having sex is not correct. Is there updated information?   """
0	"(UTC) 

 ::FYI, I'm currently in edit conflicts with User:Bakasuprman in a variety of articles regarding inclusion in Category:Hindu martyrs. In regards to this some sort of clarification needs to be done in terms of the definitions for categorization. It cannot be enough that an individual wiki editor, or a referenced writer/journalist/politician, etc., feels that a certain person has become a martyr.  19:56, 18 February 2007"
0	""" 

 == IRAN == 
 That’s right, Iran. It was our drone. And it was spreading homosexual Western ideas over Iran. We call it the bone-drone. Get used to it, you fabulous bearded Mullahs! 
 Let me just say that the wording used for the recent """"Iran incident"""" was misleading at best. Most people do not know that International airspace starts 12 nautical miles off the coast... so saying that the incident SUPPOSEDLY (we should definitely keep the supposedly, unless you believe what professional liars and spin doctors feed you like it's the word of Dog - which wouldn't surprise me considering the MASSIVE INFLUX OF RIGHT WING SCUM, SHILLS AND PROVOCATEURS WHO'VE INVADED WIKIPEDIA IN THE PAST 5 YEARS AND TURNED IT INTO A CESSPOOL) happened 16 miles from Iran does not make sense. It makes more sense to tell the god damned mother fucking truth and say that it SUPPOSEDLY occurred FOUR (4) miles from Iranian air space....while we (the USA) were SUPPOSEDLY using an expensive to operate piece of military equipment to do surveillance and recon over OPEN OCEAN WATERS... because the navy is into bird watching and flora fauna type shit... especially so close where Iran has extensive military and industrial facilities... because our leaders HAVEN'T totally admitted that we violate Iran's airspace all the time and will continue to do so despite the loss of the drone they SUPPOSEDLY hacked or whatever happened to it.    

  
 Hello there Mr. """"Semi-Retired"""" ... The biased, rash, inflammatory, speculative, antagonistic and sensationalist (3) article which are cited actually do back up the modifications I made. The incident occurred SUPPOSEDLY 4 miles from Iran's air space, not 16. A better source might be the Christian Science Monitor article recently published on this issue that is much more thorough and lacks the sensationalism of the articles mr right wing nut job liked there. Over and out. Eye eye semen.   """
0	Thank you Gary, that does make me feel welcome!  I hope I can get some more recordings done, too.  Best-And Happy New Year!
0	""" ..... added at by  

 :Somebody using the same IP as you used to ask Who the hell is """"Ileana Ros-Lehtinen"""" any way? added a stupid comment to her article. If you're not the author and don't want to be confused with the author, simply acquire a username and use it.   """
